IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,AMR,Americas,Country,HND,Honduras,Year,2018,false,Sex,Male,MLE,,,,,,,,,,96.33,,,53.46,,155.3,96.33 [53.46 – 155.3],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,SRB,Serbia,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0,,,0,,0,0 [0 – 0],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,SRB,Serbia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0,,,0,,0,0 [0 – 0],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,SRB,Serbia,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0,,,0,,0,0 [0 – 0],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.2,,,0.11,,0.34,0.2 [0.11 – 0.34],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.21,,,0.18,,0.22,0.21 [0.18 – 0.22],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.22,,,0.096,,0.42,0.22 [0.096 – 0.42],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.22,,,0.12,,0.37,0.22 [0.12 – 0.37],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.23,,,0.12,,0.39,0.23 [0.12 – 0.39],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.23,,,0.21,,0.25,0.23 [0.21 – 0.25],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.25,,,0.2,,0.32,0.25 [0.2 – 0.32],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.27,,,0.25,,0.28,0.27 [0.25 – 0.28],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.28,,,0.15,,0.49,0.28 [0.15 – 0.49],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.29,,,0.23,,0.36,0.29 [0.23 – 0.36],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.32,,,0.25,,0.39,0.32 [0.25 – 0.39],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.41,,,0.18,,0.92,0.41 [0.18 – 0.92],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.44,,,0.22,,0.79,0.44 [0.22 – 0.79],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,GRC,Greece,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.45,,,0.36,,0.56,0.45 [0.36 – 0.56],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,IRL,Ireland,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.47,,,0.36,,0.59,0.47 [0.36 – 0.59],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,ITA,Italy,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.48,,,0.43,,0.53,0.48 [0.43 – 0.53],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,ESP,Spain,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.5,,,0.39,,0.61,0.5 [0.39 – 0.61],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,CHE,Switzerland,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.5,,,0.39,,0.62,0.5 [0.39 – 0.62],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,AUT,Austria,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.51,,,0.4,,0.63,0.51 [0.4 – 0.63],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,CZE,Czechia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.51,,,0.41,,0.63,0.51 [0.41 – 0.63],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,PRT,Portugal,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.51,,,0.41,,0.63,0.51 [0.41 – 0.63],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,NOR,Norway,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.51,,,0.46,,0.56,0.51 [0.46 – 0.56],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,AUT,Austria,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.53,,,0.42,,0.66,0.53 [0.42 – 0.66],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.54,,,0.36,,0.79,0.54 [0.36 – 0.79],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.55,,,0.43,,0.71,0.55 [0.43 – 0.71],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.56,,,0.42,,0.73,0.56 [0.42 – 0.73],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.56,,,0.43,,0.72,0.56 [0.43 – 0.72],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,CHE,Switzerland,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.56,,,0.44,,0.7,0.56 [0.44 – 0.7],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,AUT,Austria,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.56,,,0.45,,0.7,0.56 [0.45 – 0.7],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,POL,Poland,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.56,,,0.48,,0.66,0.56 [0.48 – 0.66],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.58,,,0.3,,1.02,0.58 [0.3 – 1.02],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,SWE,Sweden,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.6,,,0.5,,0.71,0.6 [0.5 – 0.71],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,NLD,Netherlands,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.61,,,0.48,,0.75,0.61 [0.48 – 0.75],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,NOR,Norway,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.61,,,0.56,,0.67,0.61 [0.56 – 0.67],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,CHE,Switzerland,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.62,,,0.49,,0.78,0.62 [0.49 – 0.78],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,MLT,Malta,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.65,,,0.51,,0.82,0.65 [0.51 – 0.82],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.67,,,0.35,,1.19,0.67 [0.35 – 1.19],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,FRA,France,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.67,,,0.53,,0.84,0.67 [0.53 – 0.84],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,CZE,Czechia,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.67,,,0.54,,0.82,0.67 [0.54 – 0.82],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.69,,,0.31,,1.26,0.69 [0.31 – 1.26],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,DNK,Denmark,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.69,,,0.54,,0.88,0.69 [0.54 – 0.88],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.69,,,0.55,,0.85,0.69 [0.55 – 0.85],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,ESP,Spain,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.7,,,0.56,,0.85,0.7 [0.56 – 0.85],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.71,,,0.47,,1.07,0.71 [0.47 – 1.07],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,NOR,Norway,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.72,,,0.65,,0.78,0.72 [0.65 – 0.78],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,ITA,Italy,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.73,,,0.66,,0.81,0.73 [0.66 – 0.81],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,SVK,Slovakia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.74,,,0.48,,1.1,0.74 [0.48 – 1.1],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.75,,,0.31,,1.52,0.75 [0.31 – 1.52],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.75,,,0.49,,1.1,0.75 [0.49 – 1.1],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,AFR,Africa,Country,DZA,Algeria,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.77,,,0.38,,1.39,0.77 [0.38 – 1.39],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,GRC,Greece,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.77,,,0.62,,0.95,0.77 [0.62 – 0.95],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,NLD,Netherlands,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.77,,,0.62,,0.95,0.77 [0.62 – 0.95],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.78,,,0.51,,1.13,0.78 [0.51 – 1.13],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.79,,,0.58,,1.05,0.79 [0.58 – 1.05],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.81,,,0.45,,1.3,0.81 [0.45 – 1.3],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.81,,,0.62,,1.04,0.81 [0.62 – 1.04],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,ISR,Israel,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.81,,,0.63,,1.01,0.81 [0.63 – 1.01],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,CHN,China,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.81,,,0.66,,0.98,0.81 [0.66 – 0.98],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.82,,,0.36,,1.5,0.82 [0.36 – 1.5],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,CZE,Czechia,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.84,,,0.68,,1.02,0.84 [0.68 – 1.02],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.85,,,0.64,,1.1,0.85 [0.64 – 1.1],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,ROU,Romania,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.85,,,0.69,,1.03,0.85 [0.69 – 1.03],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,IRL,Ireland,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.86,,,0.68,,1.08,0.86 [0.68 – 1.08],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,PRT,Portugal,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.86,,,0.7,,1.05,0.86 [0.7 – 1.05],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.87,,,0.71,,1.06,0.87 [0.71 – 1.06],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,FRA,France,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.88,,,0.7,,1.09,0.88 [0.7 – 1.09],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,DEU,Germany,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.88,,,0.72,,1.06,0.88 [0.72 – 1.06],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,POL,Poland,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.88,,,0.75,,1.02,0.88 [0.75 – 1.02],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.89,,,0.51,,1.47,0.89 [0.51 – 1.47],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.9,,,0.43,,1.68,0.9 [0.43 – 1.68],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,CHN,China,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.9,,,0.73,,1.11,0.9 [0.73 – 1.11],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,ESP,Spain,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.9,,,0.74,,1.09,0.9 [0.74 – 1.09],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,MLT,Malta,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.92,,,0.73,,1.16,0.92 [0.73 – 1.16],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,AMR,Americas,Country,CAN,Canada,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.93,,,0.69,,1.23,0.93 [0.69 – 1.23],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.94,,,0.5,,1.64,0.94 [0.5 – 1.64],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,HRV,Croatia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.94,,,0.71,,1.22,0.94 [0.71 – 1.22],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,NLD,Netherlands,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.94,,,0.76,,1.14,0.94 [0.76 – 1.14],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.96,,,0.62,,1.42,0.96 [0.62 – 1.42],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.97,,,0.74,,1.27,0.97 [0.74 – 1.27],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.97,,,0.85,,1.14,0.97 [0.85 – 1.14],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.99,,,0.4,,2,0.99 [0.4 – 2],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,MNE,Montenegro,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,0.99,,,0.64,,1.48,0.99 [0.64 – 1.48],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.99,,,0.8,,1.2,0.99 [0.8 – 1.2],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,WPR,Western Pacific,Country,CHN,China,Year,2017,false,Sex,Male,MLE,,,,,,,,,,0.99,,,0.8,,1.23,0.99 [0.8 – 1.23],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,DEU,Germany,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,0.99,,,0.81,,1.2,0.99 [0.81 – 1.2],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,AMR,Americas,Country,CHL,Chile,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1,,,0.75,,1.31,1 [0.75 – 1.31],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,ITA,Italy,Year,2017,false,Sex,Male,MLE,,,,,,,,,,1,,,0.91,,1.11,1 [0.91 – 1.11],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.03,,,0.55,,1.74,1.03 [0.55 – 1.74],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.04,,,0.54,,1.86,1.04 [0.54 – 1.86],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.05,,,0.56,,1.82,1.05 [0.56 – 1.82],,,EN,2021-02-09T08:00:00.000Z
VIOLENCE_HOMICIDERATE,Estimates of rates of homicides per 100 000 population,numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,1.07,,,0.36,,2.41,1.07 [0.36 – 2.41],,,EN,2021-02-09T08:00:00.000Z
