IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,NER,Niger,Year,2017,false,Sex,Male,MLE,,,,,,,,,,7.2,,,3.52,,13.05,7.2 [3.52 – 13.05],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2017,false,Sex,Male,MLE,,,,,,,,,,7.23,,,4.35,,10.93,7.23 [4.35 – 10.93],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,7.3,,,4.05,,11.9,7.3 [4.05 – 11.9],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,UGA,Uganda,Year,2017,false,Sex,Male,MLE,,,,,,,,,,7.35,,,4.45,,11.53,7.35 [4.45 – 11.53],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,7.49,,,3.85,,12.37,7.49 [3.85 – 12.37],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,BWA,Botswana,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,7.52,,,3.73,,13.25,7.52 [3.73 – 13.25],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,COL,Colombia,Year,2017,false,Sex,Male,MLE,,,,,,,,,,7.55,,,5.69,,17.92,7.55 [5.69 – 17.92],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MDG,Madagascar,Year,2017,false,Sex,Male,MLE,,,,,,,,,,7.6,,,4.48,,12.18,7.6 [4.48 – 12.18],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,7.6,,,6.11,,9.34,7.6 [6.11 – 9.34],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,HRV,Croatia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,7.61,,,5.73,,9.89,7.61 [5.73 – 9.89],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,7.68,,,4.21,,11.97,7.68 [4.21 – 11.97],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,7.7,,,4.5,,12.17,7.7 [4.5 – 12.17],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,ETH,Ethiopia,Year,2017,false,Sex,Male,MLE,,,,,,,,,,7.73,,,5.32,,10.96,7.73 [5.32 – 10.96],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2017,false,Sex,Male,MLE,,,,,,,,,,7.78,,,4.47,,12.88,7.78 [4.47 – 12.88],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,7.79,,,3.87,,14.41,7.79 [3.87 – 14.41],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ISR,Israel,Year,2017,false,Sex,Male,MLE,,,,,,,,,,7.8,,,6.34,,9.5,7.8 [6.34 – 9.5],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,HTI,Haiti,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,7.83,,,4.31,,12.89,7.83 [4.31 – 12.89],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2017,false,Sex,Male,MLE,,,,,,,,,,7.88,,,4.22,,12.68,7.88 [4.22 – 12.68],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2017,false,Sex,Male,MLE,,,,,,,,,,7.89,,,4.23,,13.23,7.89 [4.23 – 13.23],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,LCA,Saint Lucia,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,7.94,,,5.77,,10.62,7.94 [5.77 – 10.62],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NOR,Norway,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,7.95,,,7.15,,8.84,7.95 [7.15 – 8.84],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,7.96,,,3.71,,14.42,7.96 [3.71 – 14.42],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,BEN,Benin,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,7.96,,,4.63,,12.9,7.96 [4.63 – 12.9],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,FRA,France,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,7.97,,,6.24,,12.04,7.97 [6.24 – 12.04],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,LSO,Lesotho,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,78.32,,,29.59,,146.7,78.32 [29.59 – 146.7],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,8.02,,,4.46,,12.96,8.02 [4.46 – 12.96],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.08,,,4.97,,11.38,8.08 [4.97 – 11.38],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,EST,Estonia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,8.12,,,5.82,,10.93,8.12 [5.82 – 10.93],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NLD,Netherlands,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,8.12,,,6.56,,9.83,8.12 [6.56 – 9.83],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,CHN,China,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.14,,,6.43,,10.36,8.14 [6.43 – 10.36],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ESP,Spain,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.15,,,6.73,,9.68,8.15 [6.73 – 9.68],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,HUN,Hungary,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,8.17,,,6.66,,9.84,8.17 [6.66 – 9.84],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BLR,Belarus,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,8.19,,,6,,10.93,8.19 [6 – 10.93],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,RWA,Rwanda,Year,2017,false,Sex,Male,MLE,,,,,,,,,,8.22,,,4.72,,13.5,8.22 [4.72 – 13.5],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.22,,,7.8,,8.67,8.22 [7.8 – 8.67],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.26,,,6.71,,10.1,8.26 [6.71 – 10.1],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2017,false,Sex,Male,MLE,,,,,,,,,,8.29,,,5.31,,12.74,8.29 [5.31 – 12.74],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,LVA,Latvia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,8.29,,,5.8,,11.39,8.29 [5.8 – 11.39],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GRC,Greece,Year,2017,false,Sex,Male,MLE,,,,,,,,,,8.3,,,6.71,,10.15,8.3 [6.71 – 10.15],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,SYC,Seychelles,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.31,,,5.61,,11.6,8.31 [5.61 – 11.6],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.4,,,5.56,,11.77,8.4 [5.56 – 11.77],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,KEN,Kenya,Year,2017,false,Sex,Male,MLE,,,,,,,,,,8.41,,,5.98,,12.26,8.41 [5.98 – 12.26],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2017,false,Sex,Male,MLE,,,,,,,,,,8.53,,,4.57,,13.63,8.53 [4.57 – 13.63],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,ZMB,Zambia,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.53,,,5.2,,13.1,8.53 [5.2 – 13.1],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SVN,Slovenia,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,8.55,,,6.17,,11.38,8.55 [6.17 – 11.38],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PRY,Paraguay,Year,2017,false,Sex,Male,MLE,,,,,,,,,,8.58,,,4.71,,11.95,8.58 [4.71 – 11.95],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,URY,Uruguay,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,8.62,,,6.66,,10.73,8.62 [6.66 – 10.73],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,GTM,Guatemala,Year,2017,false,Sex,Male,MLE,,,,,,,,,,8.63,,,6.52,,11.2,8.63 [6.52 – 11.2],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.65,,,4.72,,13.3,8.65 [4.72 – 13.3],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,FIN,Finland,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,8.68,,,6.98,,10.58,8.68 [6.98 – 10.58],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GAB,Gabon,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.79,,,4.96,,14.43,8.79 [4.96 – 14.43],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.79,,,7.03,,10.76,8.79 [7.03 – 10.76],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,ARG,Argentina,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.86,,,7.25,,10.65,8.86 [7.25 – 10.65],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MLT,Malta,Year,2017,false,Sex,Male,MLE,,,,,,,,,,8.93,,,6.75,,11.52,8.93 [6.75 – 11.52],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CHE,Switzerland,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,8.94,,,7.08,,11,8.94 [7.08 – 11],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2017,false,Sex,Male,MLE,,,,,,,,,,8.95,,,6.72,,11.39,8.95 [6.72 – 11.39],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,CMR,Cameroon,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.98,,,5.13,,14.5,8.98 [5.13 – 14.5],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,8.98,,,7.33,,10.83,8.98 [7.33 – 10.83],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,TGO,Togo,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9,,,5.25,,14.2,9 [5.25 – 14.2],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.01,,,6.66,,11.87,9.01 [6.66 – 11.87],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GIN,Guinea,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.04,,,4.81,,15.03,9.04 [4.81 – 15.03],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,9.08,,,5.25,,14.38,9.08 [5.25 – 14.38],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9.09,,,4.45,,16.05,9.09 [4.45 – 16.05],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,ECU,Ecuador,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9.2,,,5.25,,12.06,9.2 [5.25 – 12.06],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9.2,,,5.35,,14.67,9.2 [5.35 – 14.67],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.24,,,5.51,,14.67,9.24 [5.51 – 14.67],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.27,,,4.25,,16.63,9.27 [4.25 – 16.63],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,CHL,Chile,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9.27,,,7.75,,10.95,9.27 [7.75 – 10.95],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.28,,,5.7,,14.25,9.28 [5.7 – 14.25],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,BDI,Burundi,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.29,,,5.47,,15.24,9.29 [5.47 – 15.24],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,COG,Congo,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.3,,,5.38,,15.04,9.3 [5.38 – 15.04],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9.3,,,6.4,,13.02,9.3 [6.4 – 13.02],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9.31,,,5.87,,13.92,9.31 [5.87 – 13.92],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,SEN,Senegal,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.34,,,5.7,,14.47,9.34 [5.7 – 14.47],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.35,,,4.82,,17.11,9.35 [4.82 – 17.11],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9.49,,,6.25,,13.72,9.49 [6.25 – 13.72],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,9.59,,,5.37,,15.67,9.59 [5.37 – 15.67],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SWE,Sweden,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,9.59,,,8.09,,11.15,9.59 [8.09 – 11.15],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MUS,Mauritius,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9.62,,,7.5,,12.04,9.62 [7.5 – 12.04],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GEO,Georgia,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9.63,,,7.01,,12.82,9.63 [7.01 – 12.82],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,AGO,Angola,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.67,,,5.92,,15,9.67 [5.92 – 15],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9.7,,,4.71,,17.53,9.7 [4.71 – 17.53],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,HTI,Haiti,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9.72,,,4.96,,16.18,9.72 [4.96 – 16.18],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9.75,,,5.47,,16.42,9.75 [5.47 – 16.42],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,MEX,Mexico,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.79,,,9.12,,10.44,9.79 [9.12 – 10.44],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MWI,Malawi,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.84,,,6.16,,14.89,9.84 [6.16 – 14.89],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,LUX,Luxembourg,Year,2017,false,Sex,Both sexes,BTSX,,,,,,,,,,9.84,,,7.48,,12.67,9.84 [7.48 – 12.67],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,TCD,Chad,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.9,,,5.66,,15.83,9.9 [5.66 – 15.83],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,CRI,Costa Rica,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.92,,,7.63,,30.21,9.92 [7.63 – 30.21],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,CHN,China,Year,2017,false,Sex,Male,MLE,,,,,,,,,,9.92,,,7.65,,13.09,9.92 [7.65 – 13.09],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,RUS,Russian Federation,Year,2017,false,Sex,Female,FMLE,,,,,,,,,,9.97,,,9.36,,10.91,9.97 [9.36 – 10.91],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,false,Sex,Male,MLE,,,,,,,,,,0,,,0,,0,0 [0 – 0],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BRB,Barbados,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,0.31,,,0.22,,0.42,0.31 [0.22 – 0.42],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,0.54,,,0.38,,0.74,0.54 [0.38 – 0.74],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,0.54,,,0.38,,0.76,0.54 [0.38 – 0.76],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,false,Sex,Male,MLE,,,,,,,,,,0.58,,,0.43,,0.75,0.58 [0.43 – 0.75],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BRB,Barbados,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,0.62,,,0.45,,0.82,0.62 [0.45 – 0.82],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,0.65,,,0.45,,0.89,0.65 [0.45 – 0.89],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,0.66,,,0.41,,1.02,0.66 [0.41 – 1.02],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,0.69,,,0.47,,0.98,0.69 [0.47 – 0.98],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,0.72,,,0.52,,0.99,0.72 [0.52 – 0.99],,,EN,2021-02-09T08:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,false,Sex,Female,FMLE,,,,,,,,,,0.73,,,0.47,,1.04,0.73 [0.47 – 1.04],,,EN,2021-02-09T08:00:00.000Z
